id,Polling Center,Polling Station,Candidate,Party_ID,Party,Votes,Municipality
17,1725C,1725C/01R,RAMË DRESHAJ,131,LËVIZJA SOCIALE E KOSOVËS,2,Pejë
17,1725C,1725C/02R,HIVZI MUHARREMI,61,LËVIZJA VETËVENDOSJE!,5,Pejë
17,1725C,1725C/02R,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,118,Pejë
17,1725C,1725C/02R,MYHEDIN SYLQA,70,Partia e Drejtësisë - PD,7,Pejë
17,1725C,1725C/02R,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,224,Pejë
17,1727C,1727C/01R,ARSIM BELEGU,89,AKR - ALEANCA KOSOVA E RE,1,Pejë
17,1727C,1727C/01R,MUHAMET HALITAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,66,Pejë
17,1727C,1727C/01R,GAZMIR RACI,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,0,Pejë
17,1727C,1727C/01R,RAMË DRESHAJ,131,LËVIZJA SOCIALE E KOSOVËS,1,Pejë
17,1727C,1727C/02R,HIVZI MUHARREMI,61,LËVIZJA VETËVENDOSJE!,8,Pejë
17,1727C,1727C/02R,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,117,Pejë
17,1727C,1727C/02R,MYHEDIN SYLQA,70,Partia e Drejtësisë - PD,2,Pejë
17,1727C,1727C/02R,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,149,Pejë
17,1727C,1727C/02R,ARSIM BELEGU,89,AKR - ALEANCA KOSOVA E RE,0,Pejë
17,1727C,1727C/02R,MUHAMET HALITAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,76,Pejë
17,1727C,1727C/02R,GAZMIR RACI,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,0,Pejë
17,1727C,1727C/02R,RAMË DRESHAJ,131,LËVIZJA SOCIALE E KOSOVËS,4,Pejë
17,1727C,1727C/03D,HIVZI MUHARREMI,61,LËVIZJA VETËVENDOSJE!,22,Pejë
17,1727C,1727C/03D,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,80,Pejë
17,1727C,1727C/03D,MYHEDIN SYLQA,70,Partia e Drejtësisë - PD,3,Pejë
17,1727C,1727C/03D,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,187,Pejë
17,1727C,1727C/03D,ARSIM BELEGU,89,AKR - ALEANCA KOSOVA E RE,1,Pejë
17,1727C,1727C/03D,MUHAMET HALITAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,72,Pejë
17,1727C,1727C/03D,GAZMIR RACI,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,0,Pejë
17,1727C,1727C/03D,RAMË DRESHAJ,131,LËVIZJA SOCIALE E KOSOVËS,1,Pejë
17,1726C,1726C/03D,MUHAMET HALITAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,37,Pejë
17,1726C,1726C/02R,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,119,Pejë
17,1726C,1726C/03D,RAMË DRESHAJ,131,LËVIZJA SOCIALE E KOSOVËS,2,Pejë
17,1727C,1727C/01R,HIVZI MUHARREMI,61,LËVIZJA VETËVENDOSJE!,8,Pejë
17,1727C,1727C/01R,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,120,Pejë
17,1727C,1727C/01R,MYHEDIN SYLQA,70,Partia e Drejtësisë - PD,5,Pejë
17,1727C,1727C/01R,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,234,Pejë
17,1726C,1726C/02R,RAMË DRESHAJ,131,LËVIZJA SOCIALE E KOSOVËS,2,Pejë
17,1726C,1726C/03D,HIVZI MUHARREMI,61,LËVIZJA VETËVENDOSJE!,7,Pejë
17,1726C,1726C/03D,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,57,Pejë
17,1726C,1726C/03D,MYHEDIN SYLQA,70,Partia e Drejtësisë - PD,3,Pejë
17,1726C,1726C/03D,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,55,Pejë
17,1726C,1726C/03D,ARSIM BELEGU,89,AKR - ALEANCA KOSOVA E RE,0,Pejë
17,1726C,1726C/03D,GAZMIR RACI,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,0,Pejë
18,1806E,1806E/01D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,140,Podujevë
18,1803E,1803E/04D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5,Podujevë
18,1803E,1803E/04D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,89,Podujevë
18,1803E,1803E/04D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,8,Podujevë
18,1803E,1803E/04D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,58,Podujevë
18,1803E,1803E/04D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1804E,1804E/03D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,139,Podujevë
18,1804E,1804E/03D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,1804E,1804E/03D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,71,Podujevë
18,1804E,1804E/03D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,1,Podujevë
18,1805E,1805E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,9,Podujevë
18,1805E,1805E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,15,Podujevë
18,1805E,1805E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,131,Podujevë
18,1805E,1805E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,1,Podujevë
18,1805E,1805E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,186,Podujevë
18,1805E,1805E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1805E,1805E/02D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,3,Podujevë
18,1805E,1805E/02D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5,Podujevë
18,1805E,1805E/02D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,63,Podujevë
18,1805E,1805E/02D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,1,Podujevë
18,1805E,1805E/02D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,101,Podujevë
18,1805E,1805E/02D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,4,Podujevë
18,1806E,1806E/01D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,3,Podujevë
18,1806E,1806E/01D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,11,Podujevë
18,1806E,1806E/01D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,143,Podujevë
18,1806E,1806E/01D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,2,Podujevë
18,1815E,1815E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,150,Podujevë
18,1815E,1815E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,4,Podujevë
18,1806E,1806E/01D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1807E,1807E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,7,Podujevë
18,1807E,1807E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,4,Podujevë
18,1807E,1807E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,286,Podujevë
18,1807E,1807E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,5,Podujevë
18,1804E,1804E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,20,Podujevë
18,1804E,1804E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,11,Podujevë
18,1804E,1804E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,131,Podujevë
18,1804E,1804E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,4,Podujevë
18,1804E,1804E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,174,Podujevë
18,1804E,1804E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,1,Podujevë
18,1804E,1804E/02R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,7,Podujevë
18,1804E,1804E/02R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,10,Podujevë
18,1804E,1804E/02R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,122,Podujevë
18,1804E,1804E/02R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,2,Podujevë
18,1804E,1804E/02R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,131,Podujevë
18,1804E,1804E/02R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,4,Podujevë
18,1804E,1804E/03D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,9,Podujevë
18,1804E,1804E/03D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,10,Podujevë
18,1814E,1814E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,10,Podujevë
18,1814E,1814E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,123,Podujevë
18,1814E,1814E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,7,Podujevë
18,1814E,1814E/02R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,12,Podujevë
18,1814E,1814E/02R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,7,Podujevë
18,1814E,1814E/02R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,207,Podujevë
18,1814E,1814E/02R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,1814E,1814E/02R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,134,Podujevë
18,1814E,1814E/02R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,4,Podujevë
18,1814E,1814E/03D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,20,Podujevë
18,1814E,1814E/03D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,2,Podujevë
18,1814E,1814E/03D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,167,Podujevë
18,1814E,1814E/03D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,1814E,1814E/03D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,155,Podujevë
18,1814E,1814E/03D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,5,Podujevë
18,1815E,1815E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,25,Podujevë
18,1815E,1815E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,46,Podujevë
18,1815E,1815E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,218,Podujevë
18,1815E,1815E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,7,Podujevë
18,1812E,1812E/03R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1812E,1812E/04D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,11,Podujevë
18,1812E,1812E/04D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,4,Podujevë
18,1812E,1812E/04D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,116,Podujevë
18,1812E,1812E/04D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,1812E,1812E/04D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,112,Podujevë
18,1812E,1812E/04D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1813E,1813E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,24,Podujevë
18,1813E,1813E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,24,Podujevë
18,1813E,1813E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,221,Podujevë
18,1813E,1813E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,0,Podujevë
18,1813E,1813E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,180,Podujevë
18,1813E,1813E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,5,Podujevë
18,1813E,1813E/02D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,42,Podujevë
18,1813E,1813E/02D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,24,Podujevë
18,1813E,1813E/02D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,139,Podujevë
18,1813E,1813E/02D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,4,Podujevë
18,1813E,1813E/02D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,79,Podujevë
18,1813E,1813E/02D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,1,Podujevë
18,1814E,1814E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,24,Podujevë
18,1814E,1814E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,11,Podujevë
18,1814E,1814E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,198,Podujevë
18,CB118,CB118/005,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,0,Podujevë
18,CB118,CB118/001,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,CB118,CB118/005,NEXHAT LLUMNICA,121,LËVIZJA PËR BASHKIM - LB,1,Podujevë
18,CB118,CB118/003,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,7,Podujevë
18,CB118,CB118/002,NEXHAT LLUMNICA,121,LËVIZJA PËR BASHKIM - LB,1,Podujevë
18,CB118,CB118/005,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,24,Podujevë
18,CB118,CB118/001,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5,Podujevë
18,CB118,CB118/004,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,10,Podujevë
18,CB118,CB118/003,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,69,Podujevë
18,CB118,CB118/001,NEXHAT LLUMNICA,121,LËVIZJA PËR BASHKIM - LB,2,Podujevë
18,CB118,CB118/004,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,37,Podujevë
18,CB118,CB118/002,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5,Podujevë
18,CB118,CB118/005,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,4,Podujevë
18,CB118,CB118/003,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,22,Podujevë
18,CB118,CB118/003,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,6,Podujevë
18,CB118,CB118/005,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,4,Podujevë
18,CB118,CB118/003,NEXHAT LLUMNICA,121,LËVIZJA PËR BASHKIM - LB,3,Podujevë
18,CB118,CB118/004,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,3,Podujevë
18,CB118,CB118/002,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,10,Podujevë
18,CB118,CB118/001,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,29,Podujevë
18,CB118,CB118/004,NEXHAT LLUMNICA,121,LËVIZJA PËR BASHKIM - LB,2,Podujevë
18,CB118,CB118/001,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,5,Podujevë
18,CB118,CB118/002,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,CB118,CB118/003,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,46,Podujevë
18,CB118,CB118/002,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,35,Podujevë
18,CB118,CB118/001,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,28,Podujevë
18,1807E,1807E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,151,Podujevë
18,1807E,1807E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1807E,1807E/02R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,7,Podujevë
18,1807E,1807E/02R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,14,Podujevë
18,1807E,1807E/02R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,293,Podujevë
18,1807E,1807E/02R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,0,Podujevë
18,1807E,1807E/02R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,95,Podujevë
18,1807E,1807E/02R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,4,Podujevë
18,1807E,1807E/03D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,3,Podujevë
18,1807E,1807E/03D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5,Podujevë
18,1807E,1807E/03D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,290,Podujevë
18,1807E,1807E/03D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,2,Podujevë
18,1807E,1807E/03D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,124,Podujevë
18,1807E,1807E/03D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1808E,1808E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,5,Podujevë
18,1808E,1808E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,20,Podujevë
18,1808E,1808E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,227,Podujevë
18,1808E,1808E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,13,Podujevë
18,1808E,1808E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,206,Podujevë
18,1808E,1808E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1808E,1808E/02D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,17,Podujevë
18,1808E,1808E/02D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,15,Podujevë
18,1808E,1808E/02D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,211,Podujevë
18,1808E,1808E/02D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,2,Podujevë
18,1808E,1808E/02D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,139,Podujevë
18,1808E,1808E/02D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1809E,1809E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,2,Podujevë
18,1809E,1809E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,8,Podujevë
18,1809E,1809E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,208,Podujevë
18,1809E,1809E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,2,Podujevë
18,1809E,1809E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,287,Podujevë
18,1809E,1809E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1809E,1809E/02D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,3,Podujevë
18,1809E,1809E/02D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,4,Podujevë
18,1809E,1809E/02D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,125,Podujevë
18,1809E,1809E/02D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,0,Podujevë
18,1809E,1809E/02D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,164,Podujevë
18,1809E,1809E/02D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1810E,1810E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,8,Podujevë
18,1810E,1810E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,55,Podujevë
18,1810E,1810E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,236,Podujevë
18,1810E,1810E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,1,Podujevë
18,1810E,1810E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,204,Podujevë
18,1810E,1810E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1810E,1810E/02D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,19,Podujevë
18,1810E,1810E/02D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,31,Podujevë
18,1810E,1810E/02D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,161,Podujevë
18,1810E,1810E/02D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,1,Podujevë
18,1810E,1810E/02D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,176,Podujevë
18,1810E,1810E/02D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1811E,1811E/01D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,19,Podujevë
18,1811E,1811E/01D,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,6,Podujevë
18,1811E,1811E/01D,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,207,Podujevë
18,1811E,1811E/01D,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,0,Podujevë
18,1811E,1811E/01D,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,187,Podujevë
18,1811E,1811E/01D,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1812E,1812E/01R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,15,Podujevë
18,1812E,1812E/01R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,8,Podujevë
18,1812E,1812E/01R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,233,Podujevë
18,1812E,1812E/01R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,17,Podujevë
18,1812E,1812E/01R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,152,Podujevë
18,1812E,1812E/01R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,2,Podujevë
18,1812E,1812E/02R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,41,Podujevë
18,1812E,1812E/02R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,7,Podujevë
18,1812E,1812E/02R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,177,Podujevë
18,1812E,1812E/02R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,4,Podujevë
18,1812E,1812E/02R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,155,Podujevë
18,1812E,1812E/02R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,0,Podujevë
18,1812E,1812E/03R,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,14,Podujevë
18,1812E,1812E/03R,ISMET ABDULLAHU,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,11,Podujevë
18,1812E,1812E/03R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,199,Podujevë
18,1812E,1812E/03R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,4,Podujevë
18,1812E,1812E/03R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,108,Podujevë
18,1803E,1803E/03R,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,166,Podujevë
18,1803E,1803E/03R,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,3,Podujevë
18,1803E,1803E/03R,NAIM FETAHU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,113,Podujevë
18,1803E,1803E/03R,NEXHAT LLUMNICA,121,Lëvizja Për Bashkim - LB,15,Podujevë
18,1803E,1803E/04D,XHEMSHIT VOKRRI,61,LËVIZJA VETËVENDOSJE!,5,Podujevë
18,BM118,BM118/001,AGIM VELIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,10,Podujevë
18,BM118,BM118/001,ISMET IBISHI,89,AKR - ALEANCA KOSOVA E RE,0,Podujevë
18,BM118,BM118/001,NEXHAT LLUMNICA,121,LËVIZJA PËR BASHKIM - LB,2,Podujevë
