id,Polling Center,Party_ID,Party,Acronym,Votes,Municipality
5,0508A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0508A,22,ESMIR KASI,,0,Dragash
5,0508A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0508A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,296,Dragash
5,0508A,25,SRPSKA LISTA,,3,Dragash
5,0509A,1,PARTIA LIBERALE EGJIPTIANE,,2,Dragash
5,0509A,2,PARTIA DEMOKRATIKE E KOSOVËS,,108,Dragash
5,0509A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0509A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0509A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0509A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0509A,7,POKRET ZA GORA,,0,Dragash
5,0509A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0509A,9,AAK-PSD KOALICIONI 100% KOSOVË,,10,Dragash
5,0509A,10,SLOBODA,,0,Dragash
5,0509A,11,SAMOSTALNA LIBERALNA STRANKA,,1,Dragash
5,0509A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,26,Dragash
5,0509A,13,JEDINSTVENA GORANSKA PARTIJA,,1,Dragash
5,0509A,14,KOALICIJA VAKAT,,0,Dragash
5,0509A,15,FJALA,,4,Dragash
5,0509A,16,LËVIZJA VETËVENDOSJE!,,58,Dragash
5,0509A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0509A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0509A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0509A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0509A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0509A,22,ESMIR KASI,,0,Dragash
5,0509A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0509A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,218,Dragash
5,0509A,25,SRPSKA LISTA,,0,Dragash
5,0510A,1,PARTIA LIBERALE EGJIPTIANE,,4,Dragash
5,0510A,2,PARTIA DEMOKRATIKE E KOSOVËS,,389,Dragash
5,0505A,7,POKRET ZA GORA,,55,Dragash
5,0505A,8,NOVA DEMOKRATSKA STRANKA,,14,Dragash
5,0505A,9,AAK-PSD KOALICIONI 100% KOSOVË,,0,Dragash
5,0505A,10,SLOBODA,,2,Dragash
5,0505A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0505A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Dragash
5,0505A,13,JEDINSTVENA GORANSKA PARTIJA,,56,Dragash
5,0505A,14,KOALICIJA VAKAT,,139,Dragash
5,0505A,15,FJALA,,0,Dragash
5,0505A,16,LËVIZJA VETËVENDOSJE!,,3,Dragash
5,0505A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Dragash
5,0505A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,2,Dragash
5,0505A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0505A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0505A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0505A,22,ESMIR KASI,,1,Dragash
5,0505A,23,GRAÐANSKA İNİCİJATİVA GORE,,8,Dragash
5,0505A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3,Dragash
5,0505A,25,SRPSKA LISTA,,25,Dragash
5,0506A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0506A,2,PARTIA DEMOKRATIKE E KOSOVËS,,157,Dragash
5,0506A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0506A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0506A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0506A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0506A,7,POKRET ZA GORA,,0,Dragash
5,0506A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0506A,9,AAK-PSD KOALICIONI 100% KOSOVË,,36,Dragash
5,0506A,10,SLOBODA,,0,Dragash
5,0506A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0506A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,74,Dragash
5,0506A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0506A,14,KOALICIJA VAKAT,,2,Dragash
5,0506A,15,FJALA,,3,Dragash
5,0506A,16,LËVIZJA VETËVENDOSJE!,,125,Dragash
5,0506A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0506A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0506A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0506A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0506A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0506A,22,ESMIR KASI,,0,Dragash
5,0506A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0506A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,289,Dragash
5,0506A,25,SRPSKA LISTA,,0,Dragash
5,0507A,1,PARTIA LIBERALE EGJIPTIANE,,2,Dragash
5,0507A,2,PARTIA DEMOKRATIKE E KOSOVËS,,688,Dragash
5,0507A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0507A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0507A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0507A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0512A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0512A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0512A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0512A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0512A,7,POKRET ZA GORA,,0,Dragash
5,0512A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0512A,9,AAK-PSD KOALICIONI 100% KOSOVË,,5,Dragash
5,0512A,10,SLOBODA,,0,Dragash
5,0512A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0512A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,19,Dragash
5,0512A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0512A,14,KOALICIJA VAKAT,,0,Dragash
5,0512A,15,FJALA,,3,Dragash
5,0512A,16,LËVIZJA VETËVENDOSJE!,,95,Dragash
5,0512A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0512A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,1,Dragash
5,0512A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0512A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0512A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0512A,22,ESMIR KASI,,0,Dragash
5,0512A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0512A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,101,Dragash
5,0512A,25,SRPSKA LISTA,,0,Dragash
5,0513A,1,PARTIA LIBERALE EGJIPTIANE,,1,Dragash
5,0513A,2,PARTIA DEMOKRATIKE E KOSOVËS,,143,Dragash
5,0513A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0513A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0513A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0513A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0513A,7,POKRET ZA GORA,,0,Dragash
5,0513A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0513A,9,AAK-PSD KOALICIONI 100% KOSOVË,,31,Dragash
5,0513A,10,SLOBODA,,0,Dragash
5,0513A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0513A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,6,Dragash
5,0513A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0513A,14,KOALICIJA VAKAT,,2,Dragash
5,0513A,15,FJALA,,1,Dragash
5,0513A,16,LËVIZJA VETËVENDOSJE!,,140,Dragash
5,0513A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Dragash
5,0513A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0513A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0513A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0513A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0513A,22,ESMIR KASI,,0,Dragash
5,0513A,23,GRAÐANSKA İNİCİJATİVA GORE,,1,Dragash
5,0513A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,123,Dragash
5,0513A,25,SRPSKA LISTA,,0,Dragash
5,0514A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0514A,2,PARTIA DEMOKRATIKE E KOSOVËS,,1,Dragash
5,0514A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0514A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0514A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0514A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0514A,7,POKRET ZA GORA,,14,Dragash
5,0514A,8,NOVA DEMOKRATSKA STRANKA,,1,Dragash
5,0514A,9,AAK-PSD KOALICIONI 100% KOSOVË,,0,Dragash
5,0514A,10,SLOBODA,,0,Dragash
5,0514A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0514A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Dragash
5,0514A,13,JEDINSTVENA GORANSKA PARTIJA,,10,Dragash
5,0514A,14,KOALICIJA VAKAT,,33,Dragash
5,0514A,15,FJALA,,0,Dragash
5,0514A,16,LËVIZJA VETËVENDOSJE!,,1,Dragash
5,0514A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0514A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0514A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0514A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0514A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0514A,22,ESMIR KASI,,0,Dragash
5,0514A,23,GRAÐANSKA İNİCİJATİVA GORE,,3,Dragash
5,0514A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0514A,25,SRPSKA LISTA,,6,Dragash
5,0515A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0515A,2,PARTIA DEMOKRATIKE E KOSOVËS,,101,Dragash
5,0515A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0515A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0515A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0515A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0515A,7,POKRET ZA GORA,,0,Dragash
5,0515A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0515A,9,AAK-PSD KOALICIONI 100% KOSOVË,,5,Dragash
5,0515A,10,SLOBODA,,0,Dragash
5,0515A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0515A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,7,Dragash
5,0515A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0515A,14,KOALICIJA VAKAT,,0,Dragash
5,0515A,15,FJALA,,2,Dragash
5,0515A,16,LËVIZJA VETËVENDOSJE!,,54,Dragash
5,0515A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Dragash
5,0515A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0515A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0515A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0515A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0515A,22,ESMIR KASI,,0,Dragash
5,0515A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0515A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,78,Dragash
5,0515A,25,SRPSKA LISTA,,0,Dragash
5,0516A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0516A,2,PARTIA DEMOKRATIKE E KOSOVËS,,2,Dragash
5,0516A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0516A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0516A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0516A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0516A,7,POKRET ZA GORA,,97,Dragash
5,0516A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0516A,9,AAK-PSD KOALICIONI 100% KOSOVË,,0,Dragash
5,0516A,10,SLOBODA,,0,Dragash
5,0516A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0516A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Dragash
5,0516A,13,JEDINSTVENA GORANSKA PARTIJA,,17,Dragash
5,0516A,14,KOALICIJA VAKAT,,85,Dragash
5,0516A,15,FJALA,,0,Dragash
5,0516A,16,LËVIZJA VETËVENDOSJE!,,2,Dragash
5,0516A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0516A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0516A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0516A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0516A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0516A,22,ESMIR KASI,,1,Dragash
5,0516A,23,GRAÐANSKA İNİCİJATİVA GORE,,46,Dragash
5,0516A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0516A,25,SRPSKA LISTA,,17,Dragash
5,0517A,1,PARTIA LIBERALE EGJIPTIANE,,2,Dragash
5,0517A,2,PARTIA DEMOKRATIKE E KOSOVËS,,6,Dragash
5,0517A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Dragash
5,0517A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0517A,5,PARTIJA KOSOVSKIH SRBA,,1,Dragash
5,0517A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0517A,7,POKRET ZA GORA,,10,Dragash
5,0517A,8,NOVA DEMOKRATSKA STRANKA,,6,Dragash
5,0517A,9,AAK-PSD KOALICIONI 100% KOSOVË,,0,Dragash
5,0517A,10,SLOBODA,,1,Dragash
5,0517A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0517A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Dragash
5,0517A,13,JEDINSTVENA GORANSKA PARTIJA,,9,Dragash
5,0517A,14,KOALICIJA VAKAT,,39,Dragash
5,0517A,15,FJALA,,0,Dragash
5,0517A,16,LËVIZJA VETËVENDOSJE!,,0,Dragash
5,0517A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Dragash
5,0517A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0517A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0517A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0517A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,1,Dragash
5,0517A,22,ESMIR KASI,,0,Dragash
5,0517A,23,GRAÐANSKA İNİCİJATİVA GORE,,14,Dragash
5,0517A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,2,Dragash
5,0517A,25,SRPSKA LISTA,,15,Dragash
5,0518A,1,PARTIA LIBERALE EGJIPTIANE,,1,Dragash
5,0518A,2,PARTIA DEMOKRATIKE E KOSOVËS,,216,Dragash
5,0518A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Dragash
5,0518A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0518A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0518A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0518A,7,POKRET ZA GORA,,0,Dragash
5,0518A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0518A,9,AAK-PSD KOALICIONI 100% KOSOVË,,18,Dragash
5,0518A,10,SLOBODA,,0,Dragash
5,0518A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0518A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,32,Dragash
5,0518A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0518A,14,KOALICIJA VAKAT,,3,Dragash
5,0518A,15,FJALA,,1,Dragash
5,0518A,16,LËVIZJA VETËVENDOSJE!,,75,Dragash
5,0518A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0518A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,1,Dragash
5,0518A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0518A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0518A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0518A,22,ESMIR KASI,,0,Dragash
5,0518A,23,GRAÐANSKA İNİCİJATİVA GORE,,1,Dragash
5,0518A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,152,Dragash
5,0518A,25,SRPSKA LISTA,,0,Dragash
5,0519A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0519A,2,PARTIA DEMOKRATIKE E KOSOVËS,,38,Dragash
5,0519A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0519A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0519A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0519A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0519A,7,POKRET ZA GORA,,0,Dragash
5,0519A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0519A,9,AAK-PSD KOALICIONI 100% KOSOVË,,6,Dragash
5,0519A,10,SLOBODA,,0,Dragash
5,0519A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0519A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,3,Dragash
5,0519A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0519A,14,KOALICIJA VAKAT,,0,Dragash
5,0519A,15,FJALA,,0,Dragash
5,0519A,16,LËVIZJA VETËVENDOSJE!,,6,Dragash
5,0519A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0519A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0519A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0519A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0519A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0519A,22,ESMIR KASI,,0,Dragash
5,0519A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0519A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,43,Dragash
5,0519A,25,SRPSKA LISTA,,0,Dragash
5,0520A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0520A,2,PARTIA DEMOKRATIKE E KOSOVËS,,14,Dragash
5,0520A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0520A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0520A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0520A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0520A,7,POKRET ZA GORA,,10,Dragash
5,0520A,8,NOVA DEMOKRATSKA STRANKA,,3,Dragash
5,0520A,9,AAK-PSD KOALICIONI 100% KOSOVË,,2,Dragash
5,0520A,10,SLOBODA,,0,Dragash
5,0520A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0520A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Dragash
5,0520A,13,JEDINSTVENA GORANSKA PARTIJA,,23,Dragash
5,0520A,14,KOALICIJA VAKAT,,129,Dragash
5,0520A,15,FJALA,,0,Dragash
5,0520A,16,LËVIZJA VETËVENDOSJE!,,3,Dragash
5,0520A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0520A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0520A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0520A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0520A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0520A,22,ESMIR KASI,,1,Dragash
5,0520A,23,GRAÐANSKA İNİCİJATİVA GORE,,2,Dragash
5,0520A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1,Dragash
5,0520A,25,SRPSKA LISTA,,10,Dragash
5,0521A,1,PARTIA LIBERALE EGJIPTIANE,,0,Dragash
5,0521A,2,PARTIA DEMOKRATIKE E KOSOVËS,,1,Dragash
5,0521A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0521A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0521A,5,PARTIJA KOSOVSKIH SRBA,,1,Dragash
5,0521A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0521A,7,POKRET ZA GORA,,15,Dragash
5,0521A,8,NOVA DEMOKRATSKA STRANKA,,7,Dragash
5,0521A,9,AAK-PSD KOALICIONI 100% KOSOVË,,0,Dragash
5,0521A,10,SLOBODA,,0,Dragash
5,0521A,11,SAMOSTALNA LIBERALNA STRANKA,,1,Dragash
5,0521A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Dragash
5,0521A,13,JEDINSTVENA GORANSKA PARTIJA,,17,Dragash
5,0521A,14,KOALICIJA VAKAT,,20,Dragash
5,0521A,15,FJALA,,1,Dragash
5,0521A,16,LËVIZJA VETËVENDOSJE!,,1,Dragash
5,0521A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0521A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0521A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0521A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0521A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0521A,22,ESMIR KASI,,0,Dragash
5,0521A,23,GRAÐANSKA İNİCİJATİVA GORE,,39,Dragash
5,0521A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,2,Dragash
5,0521A,25,SRPSKA LISTA,,38,Dragash
5,0522A,1,PARTIA LIBERALE EGJIPTIANE,,1,Dragash
5,0522A,2,PARTIA DEMOKRATIKE E KOSOVËS,,59,Dragash
5,0522A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0522A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0522A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0522A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0522A,7,POKRET ZA GORA,,0,Dragash
5,0522A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0522A,9,AAK-PSD KOALICIONI 100% KOSOVË,,29,Dragash
5,0522A,10,SLOBODA,,0,Dragash
5,0522A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0522A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,5,Dragash
5,0522A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0522A,14,KOALICIJA VAKAT,,0,Dragash
5,0522A,15,FJALA,,0,Dragash
5,0522A,16,LËVIZJA VETËVENDOSJE!,,21,Dragash
5,0522A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0522A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
5,0522A,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Dragash
5,0522A,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Dragash
5,0522A,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Dragash
5,0522A,22,ESMIR KASI,,0,Dragash
5,0522A,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Dragash
5,0522A,24,LIDHJA DEMOKRATIKE E KOSOVËS,,163,Dragash
5,0522A,25,SRPSKA LISTA,,0,Dragash
5,0523A,1,PARTIA LIBERALE EGJIPTIANE,,1,Dragash
5,0523A,2,PARTIA DEMOKRATIKE E KOSOVËS,,181,Dragash
5,0523A,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Dragash
5,0523A,4,STRANKA DEMOKRATSKE AKCIJE,,0,Dragash
5,0523A,5,PARTIJA KOSOVSKIH SRBA,,0,Dragash
5,0523A,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Dragash
5,0523A,7,POKRET ZA GORA,,0,Dragash
5,0523A,8,NOVA DEMOKRATSKA STRANKA,,0,Dragash
5,0523A,9,AAK-PSD KOALICIONI 100% KOSOVË,,49,Dragash
5,0523A,10,SLOBODA,,0,Dragash
5,0523A,11,SAMOSTALNA LIBERALNA STRANKA,,0,Dragash
5,0523A,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,40,Dragash
5,0523A,13,JEDINSTVENA GORANSKA PARTIJA,,0,Dragash
5,0523A,14,KOALICIJA VAKAT,,0,Dragash
5,0523A,15,FJALA,,2,Dragash
5,0523A,16,LËVIZJA VETËVENDOSJE!,,107,Dragash
5,0523A,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Dragash
5,0523A,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Dragash
