id,Polling Center,Polling Station,Candidate,Party_ID,Party,Votes,Municipality
3,0327E,0327E/02D,DRITON AJAZI,182,DEMOKRATËT PËR DRENASIN,114,Drenas
3,0327E,0327E/01R,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,81,Drenas
3,0327E,0327E/02D,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,13,Drenas
3,0328E,0328E/01D,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,9,Drenas
3,0328E,0328E/01D,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,0,Drenas
3,0328E,0328E/01D,FEJZI KIQINA,144,LËVIZJA VETËVENDOSJE!,24,Drenas
3,0328E,0328E/01D,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Drenas
3,0328E,0328E/01D,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,232,Drenas
3,0328E,0328E/01D,DRITON AJAZI,182,DEMOKRATËT PËR DRENASIN,55,Drenas
3,0301X,0301X/03R,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1,Drenas
3,0301X,0301X/01R,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,99,Drenas
3,0301X,0301X/02R,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,17,Drenas
3,0301X,0301X/04D,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Drenas
3,BM003,BM003/001,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,0,Drenas
3,BM003,BM003/001,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,36,Drenas
3,BM003,BM003/001,DRITON AJAZI,182,DEMOKRATËT PËR DRENASIN,4,Drenas
3,0313E,0313E/01R,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,1,Drenas
3,0313E,0313E/03R,FEJZI KIQINA,144,LËVIZJA VETËVENDOSJE!,25,Drenas
3,0313E,0313E/03R,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,7,Drenas
3,0302E,0302E/03R,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,131,Drenas
3,0303E,0303E/01R,DRITON AJAZI,182,DEMOKRATËT PËR DRENASIN,55,Drenas
3,0303E,0303E/01R,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Drenas
3,0303E,0303E/02D,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Drenas
3,0303E,0303E/02D,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1,Drenas
3,0303E,0303E/01R,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,124,Drenas
3,BM003,BM003/001,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,21,Drenas
3,CB103,CB103/001,DRITON AJAZI,182,DEMOKRATËT PËR DRENASIN,151,Drenas
3,CB103,CB103/001,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,23,Drenas
3,CB103,CB103/001,FEJZI KIQINA,144,LËVIZJA VETËVENDOSJE!,120,Drenas
3,BM003,BM003/001,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Drenas
3,0310E,0310E/02R,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Drenas
3,0310E,0310E/03D,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,200,Drenas
3,0310E,0310E/03D,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,4,Drenas
3,0310E,0310E/01R,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1,Drenas
3,0313E,0313E/03R,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,3,Drenas
3,0301X,0301X/01R,FEJZI KIQINA,144,LËVIZJA VETËVENDOSJE!,57,Drenas
3,0313E,0313E/01R,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Drenas
3,CB103,CB103/001,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,34,Drenas
3,BM003,BM003/001,FEJZI KIQINA,144,LËVIZJA VETËVENDOSJE!,39,Drenas
3,CB103,CB103/001,ANDUENA GLLAREVA,160,LIDHJA DEMOKRATIKE E KOSOVËS,10,Drenas
3,0310E,0310E/03D,ARTA AHMETI-XHYLANI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3,Drenas
3,CB103,CB103/001,RAMIZ LLADROVCI,177,PARTIA DEMOKRATIKE E KOSOVËS,249,Drenas
3,0313E,0313E/04D,XHAVIT DRENORI,165,INICIATIVA QYTETARE GREEN PËR DRENAS,0,Drenas
4,0401D,0401D/04R,LULZIM BEXHETI,168,LULZIM BEXHETI,2,Gjilan
4,0401D,0401D/19R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,8,Gjilan
4,0401D,0401D/02R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Gjilan
4,0401D,0401D/09R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401D,0401D/08R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/10R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Gjilan
4,0401D,0401D/09R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,96,Gjilan
4,0401D,0401D/19R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/06R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,11,Gjilan
4,0401D,0401D/01R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,18,Gjilan
4,0401D,0401D/18R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Gjilan
4,0401D,0401D/16R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Gjilan
4,0401D,0401D/07R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,32,Gjilan
4,0401D,0401D/03R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,148,Gjilan
4,0401D,0401D/05R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,28,Gjilan
4,0401D,0401D/10R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,13,Gjilan
4,0401D,0401D/17R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401D,0401D/01R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,136,Gjilan
4,0401D,0401D/09R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,114,Gjilan
4,0401D,0401D/17R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Gjilan
4,0401D,0401D/14R,LULZIM BEXHETI,168,LULZIM BEXHETI,3,Gjilan
4,0401D,0401D/05R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,165,Gjilan
4,0401D,0401D/20D,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,90,Gjilan
4,0401D,0401D/05R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401D,0401D/18R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,179,Gjilan
4,0401D,0401D/17R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/04R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,143,Gjilan
4,0401D,0401D/07R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,158,Gjilan
4,0401D,0401D/03R,GANI NEZIRI,172,GANI NEZIRI,3,Gjilan
4,0401D,0401D/16R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,141,Gjilan
4,0401D,0401D/08R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,139,Gjilan
4,0401D,0401D/15R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401D,0401D/18R,LULZIM BEXHETI,168,LULZIM BEXHETI,3,Gjilan
4,0401D,0401D/04R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,15,Gjilan
4,0401D,0401D/03R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,9,Gjilan
4,0401D,0401D/12R,GANI NEZIRI,172,GANI NEZIRI,4,Gjilan
4,0401D,0401D/13R,GANI NEZIRI,172,GANI NEZIRI,4,Gjilan
4,0401D,0401D/12R,LULZIM BEXHETI,168,LULZIM BEXHETI,4,Gjilan
4,0401D,0401D/11R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,16,Gjilan
4,0401D,0401D/05R,GANI NEZIRI,172,GANI NEZIRI,7,Gjilan
4,0401D,0401D/14R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,130,Gjilan
4,0401D,0401D/20D,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,6,Gjilan
4,0401D,0401D/18R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/12R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,23,Gjilan
4,0401D,0401D/02R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401D,0401D/11R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,13,Gjilan
4,0401D,0401D/15R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,108,Gjilan
4,0401D,0401D/04R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/09R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Gjilan
4,0401D,0401D/06R,GANI NEZIRI,172,GANI NEZIRI,0,Gjilan
4,0401D,0401D/20D,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,42,Gjilan
4,0401D,0401D/02R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,135,Gjilan
4,0401D,0401D/06R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,34,Gjilan
4,0401D,0401D/04R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,129,Gjilan
4,0401D,0401D/14R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,182,Gjilan
4,0401D,0401D/09R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401D,0401D/20D,GANI NEZIRI,172,GANI NEZIRI,0,Gjilan
4,0401D,0401D/17R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,175,Gjilan
4,0401D,0401D/20D,LULZIM BEXHETI,168,LULZIM BEXHETI,3,Gjilan
4,0401D,0401D/07R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,142,Gjilan
4,0401D,0401D/13R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,193,Gjilan
4,0401D,0401D/04R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,10,Gjilan
4,0401D,0401D/18R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,19,Gjilan
4,0401D,0401D/05R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,146,Gjilan
4,0401D,0401D/15R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,16,Gjilan
4,0401D,0401D/17R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,45,Gjilan
4,0401D,0401D/06R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401D,0401D/11R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,125,Gjilan
4,0401D,0401D/14R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,8,Gjilan
4,0401D,0401D/02R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,133,Gjilan
4,0401D,0401D/03R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401D,0401D/02R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/16R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401D,0401D/13R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,14,Gjilan
4,0401D,0401D/13R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,162,Gjilan
4,0401D,0401D/01R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/08R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,29,Gjilan
4,0401D,0401D/08R,LULZIM BEXHETI,168,LULZIM BEXHETI,3,Gjilan
4,0401D,0401D/18R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,163,Gjilan
4,0401D,0401D/08R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,202,Gjilan
4,0401D,0401D/11R,LULZIM BEXHETI,168,LULZIM BEXHETI,5,Gjilan
4,0401D,0401D/01R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,2,Gjilan
4,0401D,0401D/15R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401D,0401D/11R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,198,Gjilan
4,0401D,0401D/15R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,13,Gjilan
4,0401D,0401D/12R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,199,Gjilan
4,0401X,0401X/11R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,171,Gjilan
4,0401X,0401X/18R,GANI NEZIRI,172,GANI NEZIRI,3,Gjilan
4,0401X,0401X/04R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Gjilan
4,0401X,0401X/02R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401X,0401X/17R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Gjilan
4,0401X,0401X/19R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,32,Gjilan
4,0401X,0401X/10R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,120,Gjilan
4,0401X,0401X/11R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,15,Gjilan
4,0401X,0401X/19R,GANI NEZIRI,172,GANI NEZIRI,3,Gjilan
4,0401X,0401X/08R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401X,0401X/10R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401X,0401X/14R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,122,Gjilan
4,0401X,0401X/07R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,145,Gjilan
4,0401X,0401X/20D,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,150,Gjilan
4,0401X,0401X/03R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3,Gjilan
4,0401X,0401X/01R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,122,Gjilan
4,0401X,0401X/01R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401X,0401X/06R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,129,Gjilan
4,0401X,0401X/14R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401X,0401X/03R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,172,Gjilan
4,0401X,0401X/09R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401X,0401X/17R,LULZIM BEXHETI,168,LULZIM BEXHETI,2,Gjilan
4,0401X,0401X/19R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Gjilan
4,0401X,0401X/10R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,10,Gjilan
4,0401X,0401X/06R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,205,Gjilan
4,0401X,0401X/20D,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,16,Gjilan
4,0401X,0401X/16R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401X,0401X/03R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,112,Gjilan
4,0401X,0401X/04R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,26,Gjilan
4,0401X,0401X/09R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,12,Gjilan
4,0401X,0401X/17R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,11,Gjilan
4,0401X,0401X/08R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,134,Gjilan
4,0401X,0401X/04R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,129,Gjilan
4,0401X,0401X/03R,GANI NEZIRI,172,GANI NEZIRI,3,Gjilan
4,0401X,0401X/05R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,9,Gjilan
4,0401X,0401X/13R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,175,Gjilan
4,0401X,0401X/01R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Gjilan
4,0401X,0401X/01R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,37,Gjilan
4,0401X,0401X/12R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,139,Gjilan
4,0401X,0401X/16R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,7,Gjilan
4,0401X,0401X/08R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,127,Gjilan
4,0401X,0401X/13R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,111,Gjilan
4,0401X,0401X/02R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Gjilan
4,0401X,0401X/12R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401X,0401X/03R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,17,Gjilan
4,0401X,0401X/19R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,133,Gjilan
4,0401X,0401X/04R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,188,Gjilan
4,0401X,0401X/02R,LULZIM BEXHETI,168,LULZIM BEXHETI,2,Gjilan
4,0401D,0401D/10R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401D,0401D/19R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,167,Gjilan
4,0401D,0401D/12R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Gjilan
4,0401D,0401D/01R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401D,0401D/13R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401D,0401D/01R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,160,Gjilan
4,0401X,0401X/19R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,128,Gjilan
4,0401X,0401X/09R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,149,Gjilan
4,0401X,0401X/12R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,13,Gjilan
4,0401X,0401X/06R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401X,0401X/14R,LULZIM BEXHETI,168,LULZIM BEXHETI,2,Gjilan
4,0401X,0401X/07R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,20,Gjilan
4,0401X,0401X/19R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401X,0401X/18R,LULZIM BEXHETI,168,LULZIM BEXHETI,2,Gjilan
4,0401X,0401X/15R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,37,Gjilan
4,0401X,0401X/18R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,145,Gjilan
4,0401X,0401X/07R,GANI NEZIRI,172,GANI NEZIRI,0,Gjilan
4,0401X,0401X/10R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,158,Gjilan
4,0401X,0401X/17R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401X,0401X/08R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401X,0401X/10R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,32,Gjilan
4,0401X,0401X/09R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,34,Gjilan
4,0401X,0401X/11R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401X,0401X/17R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,195,Gjilan
4,0401X,0401X/02R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,142,Gjilan
4,0401X,0401X/14R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Gjilan
4,0401X,0401X/18R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,167,Gjilan
4,0401X,0401X/12R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Gjilan
4,0401X,0401X/16R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,133,Gjilan
4,0401X,0401X/10R,LULZIM BEXHETI,168,LULZIM BEXHETI,0,Gjilan
4,0401X,0401X/01R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,179,Gjilan
4,0401X,0401X/13R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401D,0401D/02R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,14,Gjilan
4,0401D,0401D/20D,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3,Gjilan
4,0401D,0401D/16R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,149,Gjilan
4,0401D,0401D/11R,GANI NEZIRI,172,GANI NEZIRI,0,Gjilan
4,0401D,0401D/06R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,171,Gjilan
4,0401X,0401X/07R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,8,Gjilan
4,0401X,0401X/06R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,12,Gjilan
4,0401X,0401X/13R,GANI NEZIRI,172,GANI NEZIRI,1,Gjilan
4,0401X,0401X/18R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,13,Gjilan
4,0401X,0401X/14R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,8,Gjilan
4,0401X,0401X/05R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,180,Gjilan
4,0401X,0401X/17R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,147,Gjilan
4,0401X,0401X/06R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,21,Gjilan
4,0401X,0401X/15R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,156,Gjilan
4,0401X,0401X/05R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,33,Gjilan
4,0401D,0401D/03R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,21,Gjilan
4,0401D,0401D/09R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,24,Gjilan
4,0401D,0401D/06R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,129,Gjilan
4,0401D,0401D/10R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,115,Gjilan
4,0401D,0401D/13R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,25,Gjilan
4,0401D,0401D/14R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,29,Gjilan
4,0401X,0401X/04R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401X,0401X/05R,GANI NEZIRI,172,GANI NEZIRI,3,Gjilan
4,0401X,0401X/05R,LULZIM BEXHETI,168,LULZIM BEXHETI,3,Gjilan
4,0401X,0401X/11R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401X,0401X/20D,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,7,Gjilan
4,0401X,0401X/01R,GANI NEZIRI,172,GANI NEZIRI,2,Gjilan
4,0401X,0401X/11R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,127,Gjilan
4,0401X,0401X/16R,LEONORA MORINA-BUNJAKU,177,PARTIA DEMOKRATIKE E KOSOVËS,16,Gjilan
4,0401X,0401X/20D,GANI NEZIRI,172,GANI NEZIRI,0,Gjilan
4,0401X,0401X/15R,GANI NEZIRI,172,GANI NEZIRI,5,Gjilan
4,0401X,0401X/12R,LUTFI HAZIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,138,Gjilan
4,0401X,0401X/15R,LULZIM BEXHETI,168,LULZIM BEXHETI,1,Gjilan
4,0401X,0401X/08R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,9,Gjilan
4,0401X,0401X/13R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Gjilan
4,0401X,0401X/06R,GANI NEZIRI,172,GANI NEZIRI,10,Gjilan
4,0401X,0401X/09R,GANI NEZIRI,172,GANI NEZIRI,4,Gjilan
4,0401X,0401X/11R,NAZIM GAGICA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Gjilan
4,0401X,0401X/07R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,138,Gjilan
4,0401X,0401X/09R,ALBAN HYSENI,144,LËVIZJA VETËVENDOSJE!,180,Gjilan
4,0402D,0402D/06R,LULZIM BEXHETI,168,LULZIM BEXHETI,4,Gjilan
4,0402D,0402D/01R,GANI NEZIRI,172,GANI NEZIRI,3,Gjilan
