id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
5,0514A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,1,Dragash
5,0514A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Dragash
5,0514A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0515A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0515A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0515A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,84,Dragash
5,0515A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,85,Dragash
5,0515A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,115,Dragash
5,0515A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,2,Dragash
5,0516A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,84,Dragash
5,0516A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0516A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,15,Dragash
5,0516A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,21,Dragash
5,0516A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,46,Dragash
5,0516A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,6,Dragash
5,0517A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,25,Dragash
5,0517A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0517A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,37,Dragash
5,0517A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,3,Dragash
5,0517A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,24,Dragash
5,0517A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0518A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,1,Dragash
5,0518A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Dragash
5,0518A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,150,Dragash
5,0518A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,119,Dragash
5,0518A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,224,Dragash
5,0518A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,11,Dragash
5,0519A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0519A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3,Dragash
5,0519A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,32,Dragash
5,0519A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,11,Dragash
5,0519A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,42,Dragash
5,0519A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,0,Dragash
5,0520A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,131,Dragash
5,0520A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0520A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,45,Dragash
5,0520A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,3,Dragash
5,0520A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,25,Dragash
5,0520A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,0,Dragash
5,0521A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,47,Dragash
5,0521A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Dragash
5,0521A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,28,Dragash
5,0521A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,5,Dragash
5,0521A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,31,Dragash
5,0521A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0522A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0522A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,10,Dragash
5,0522A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,70,Dragash
5,0522A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,133,Dragash
5,0522A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,70,Dragash
5,0522A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0523A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0523A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0523A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,340,Dragash
5,0523A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,130,Dragash
5,0523A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,226,Dragash
5,0523A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,3,Dragash
5,0524A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,3,Dragash
5,0524A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,2,Dragash
5,0524A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,162,Dragash
5,0524A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,117,Dragash
5,0524A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,175,Dragash
5,0524A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0525A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,78,Dragash
5,0525A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Dragash
5,0525A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,31,Dragash
5,0525A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,5,Dragash
5,0525A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Dragash
5,0525A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,0,Dragash
5,0526A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0526A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,8,Dragash
5,0526A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,105,Dragash
5,0526A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,83,Dragash
5,0526A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,128,Dragash
5,0526A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,3,Dragash
5,0527A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,120,Dragash
5,0527A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0527A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,22,Dragash
5,0527A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,6,Dragash
5,0527A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Dragash
5,0527A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,0,Dragash
5,0528A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0528A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Dragash
5,0528A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,93,Dragash
5,0528A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,27,Dragash
5,0528A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,65,Dragash
5,0528A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,0,Dragash
5,0529A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,25,Dragash
5,0529A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Dragash
5,0529A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,2,Dragash
5,0529A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,6,Dragash
5,0529A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,11,Dragash
5,0529A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0530A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,23,Dragash
5,0530A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0530A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,6,Dragash
5,0530A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,0,Dragash
5,0530A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,6,Dragash
5,0530A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0531A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,52,Dragash
5,0531A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Dragash
5,0531A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,12,Dragash
5,0531A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,1,Dragash
5,0531A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Dragash
5,0531A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,1,Dragash
5,0532A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,43,Dragash
5,0532A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Dragash
5,0532A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,32,Dragash
5,0532A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,10,Dragash
5,0532A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,29,Dragash
5,0532A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,2,Dragash
5,0533A,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,0,Dragash
5,0533A,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Dragash
5,0533A,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,77,Dragash
5,0533A,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,46,Dragash
5,0533A,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,87,Dragash
5,0533A,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,2,Dragash
5,BM005,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,157,Dragash
5,BM005,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Dragash
5,BM005,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,359,Dragash
5,BM005,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,76,Dragash
5,BM005,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,77,Dragash
5,BM005,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,0,Dragash
5,CB105,ADNAN REDZEPLAR,123,KOALICIJA VAKAT,42,Dragash
5,CB105,AGRON GASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3,Dragash
5,CB105,BEXHET XHELADINI,160,LIDHJA DEMOKRATIKE E KOSOVËS,73,Dragash
5,CB105,KALTRINA SALIHU,144,LËVIZJA VETËVENDOSJE!,24,Dragash
5,CB105,SHABAN SHABANI,177,PARTIA DEMOKRATIKE E KOSOVËS,64,Dragash
5,CB105,XHEVXHET TAHIRI,102,BALLI KOMBËTAR I KOSOVËS,2,Dragash
6,0601C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,1046,Istog
6,0601C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,136,Istog
6,0601C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,817,Istog
6,0601C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,71,Istog
6,0601C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,1591,Istog
6,0602C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,474,Istog
6,0602C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,77,Istog
6,0602C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,634,Istog
6,0602C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,36,Istog
6,0602C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,1086,Istog
6,0603C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,56,Istog
6,0603C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,27,Istog
6,0603C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,108,Istog
6,0603C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,10,Istog
6,0603C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,192,Istog
6,0604C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,366,Istog
6,0604C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,83,Istog
6,0604C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,440,Istog
6,0604C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,22,Istog
6,0604C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,897,Istog
6,0605C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,197,Istog
6,0605C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,27,Istog
6,0605C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,240,Istog
6,0605C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,18,Istog
6,0605C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,269,Istog
6,0606C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,485,Istog
6,0606C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,179,Istog
6,0606C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,443,Istog
6,0606C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,267,Istog
6,0606C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,724,Istog
6,0607C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,132,Istog
6,0607C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,156,Istog
6,0607C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,137,Istog
6,0607C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,4,Istog
6,0607C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,181,Istog
6,0608C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,173,Istog
6,0608C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,99,Istog
6,0608C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,209,Istog
6,0608C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,5,Istog
6,0608C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,390,Istog
6,0609C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,109,Istog
6,0609C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,28,Istog
6,0609C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,112,Istog
6,0609C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,6,Istog
6,0609C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,107,Istog
6,0610C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,50,Istog
6,0610C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Istog
6,0610C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,118,Istog
6,0610C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,0,Istog
6,0610C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,94,Istog
6,0612C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,167,Istog
6,0612C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,41,Istog
6,0612C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,117,Istog
6,0612C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,8,Istog
6,0612C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,203,Istog
6,0613C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,83,Istog
6,0613C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,22,Istog
6,0613C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,89,Istog
6,0613C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,3,Istog
6,0613C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,196,Istog
6,0614C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,75,Istog
6,0614C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Istog
6,0614C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,45,Istog
6,0614C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,3,Istog
6,0614C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,98,Istog
6,0615C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,97,Istog
6,0615C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Istog
6,0615C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,97,Istog
6,0615C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,10,Istog
6,0615C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,113,Istog
6,0617C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,134,Istog
6,0617C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,31,Istog
6,0617C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,181,Istog
6,0617C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,3,Istog
6,0617C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,160,Istog
6,0618C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,3,Istog
6,0618C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Istog
6,0618C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,26,Istog
6,0618C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,9,Istog
6,0618C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,71,Istog
6,0619C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,123,Istog
6,0619C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,30,Istog
6,0619C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,434,Istog
6,0619C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,5,Istog
6,0619C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,181,Istog
6,0620C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,259,Istog
6,0620C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,57,Istog
6,0620C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,243,Istog
6,0620C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,44,Istog
6,0620C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,441,Istog
6,0621C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,92,Istog
6,0621C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,40,Istog
6,0621C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,160,Istog
6,0621C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,21,Istog
6,0621C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,259,Istog
6,0622C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,165,Istog
6,0622C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,30,Istog
6,0622C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,189,Istog
6,0622C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,9,Istog
6,0622C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,194,Istog
6,0623C,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,64,Istog
6,0623C,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,48,Istog
6,0623C,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,108,Istog
6,0623C,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,2,Istog
6,0623C,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,160,Istog
6,BM006,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,83,Istog
6,BM006,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,19,Istog
6,BM006,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,70,Istog
6,BM006,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,9,Istog
6,BM006,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,231,Istog
6,CB106,AGRON AVDIJAJ,144,LËVIZJA VETËVENDOSJE!,95,Istog
6,CB106,ALI NIMANAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,36,Istog
6,CB106,BEKE BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,123,Istog
6,CB106,IDRIZ BLAKAJ,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,8,Istog
6,CB106,ILIR FERATI,160,LIDHJA DEMOKRATIKE E KOSOVËS,136,Istog
7,0701D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,427,Kaçanik
7,0701D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,809,Kaçanik
7,0701D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,92,Kaçanik
7,0701D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,474,Kaçanik
7,0701D,SHUKRI LUTA,138,SHUKRI LUTA,74,Kaçanik
7,0701X,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,598,Kaçanik
7,0701X,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,1409,Kaçanik
7,0701X,KASTRIOT BUSHI,188,KASTRIOT BUSHI,142,Kaçanik
7,0701X,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,709,Kaçanik
7,0701X,SHUKRI LUTA,138,SHUKRI LUTA,181,Kaçanik
7,0702D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,404,Kaçanik
7,0702D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,242,Kaçanik
7,0702D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,5,Kaçanik
7,0702D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,22,Kaçanik
7,0702D,SHUKRI LUTA,138,SHUKRI LUTA,11,Kaçanik
7,0703D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,791,Kaçanik
7,0703D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,274,Kaçanik
7,0703D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,9,Kaçanik
7,0703D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,80,Kaçanik
7,0703D,SHUKRI LUTA,138,SHUKRI LUTA,49,Kaçanik
7,0704D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,272,Kaçanik
7,0704D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,139,Kaçanik
7,0704D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,5,Kaçanik
7,0704D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,49,Kaçanik
7,0704D,SHUKRI LUTA,138,SHUKRI LUTA,50,Kaçanik
7,0705D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,351,Kaçanik
7,0705D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,167,Kaçanik
7,0705D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,9,Kaçanik
7,0705D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,66,Kaçanik
7,0705D,SHUKRI LUTA,138,SHUKRI LUTA,133,Kaçanik
7,0706D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,923,Kaçanik
7,0706D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,370,Kaçanik
7,0706D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,9,Kaçanik
7,0706D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,50,Kaçanik
7,0706D,SHUKRI LUTA,138,SHUKRI LUTA,107,Kaçanik
7,0707D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,688,Kaçanik
7,0707D,JETON RAKA,144,LËVIZJA VETËVENDOSJE!,195,Kaçanik
7,0707D,KASTRIOT BUSHI,188,KASTRIOT BUSHI,11,Kaçanik
7,0707D,SHKELQIM JAKUPI,160,LIDHJA DEMOKRATIKE E KOSOVËS,68,Kaçanik
7,0707D,SHUKRI LUTA,138,SHUKRI LUTA,49,Kaçanik
7,0708D,BESIM ILAZI,177,PARTIA DEMOKRATIKE E KOSOVËS,232,Kaçanik
